plnt_folio,plnt_nom,tra_oper,tra_kwh,tra_peso,tra_regi,cau_trat,vol_trat,tra_reut,tra_pind,tra_rare,tra_ragr,tra_ince,tra_rotr,tra_regi_a,tra_oper_a,X,POBTOT,P_60YMAS,pob_urb,categoria_poblacion,Estado,Municipio,id_estado,id_municipio,clasif,idh,gdh,tmi,ipca,isal,ieduc,iing
25011,PORTUGUEZ DE GALVEZ,1,1114.75,3113.07,4,0,259.2,0,0,0,0,0,0,Municipal,Si,1894,289370,42538,187646,Urbanos,Sinaloa,Guasave,25,11,296,0.742,ALTO,18.9,2525.4,0.854,0.634,0.755
25011,PALOS BLANCOS,1,916.33,2497.03,4,0,127.872,0,0,0,0,0,0,Municipal,Si,1894,289370,42538,187646,Urbanos,Sinaloa,Guasave,25,11,296,0.742,ALTO,18.9,2525.4,0.854,0.634,0.755
25011,ROBERTO BARRIOS,1,0,0,4,0,86.4,0,0,0,0,0,0,Municipal,Si,1894,289370,42538,187646,Urbanos,Sinaloa,Guasave,25,11,296,0.742,ALTO,18.9,2525.4,0.854,0.634,0.755
25011,ESTACION BAMOA,1,2945,8146.45,4,0,1274.4,0,0,0,0,0,0,Municipal,Si,1894,289370,42538,187646,Urbanos,Sinaloa,Guasave,25,11,296,0.742,ALTO,18.9,2525.4,0.854,0.634,0.755
25011,VALLE DE HUYAQUI,1,131.83,704.79,4,0,34.56,0,0,0,0,0,0,Municipal,Si,1894,289370,42538,187646,Urbanos,Sinaloa,Guasave,25,11,296,0.742,ALTO,18.9,2525.4,0.854,0.634,0.755
25011,HUITUSSITO Y ANEXOS,2,0,0,0,0,0,0,0,0,0,0,0,No Aplica,No,1894,289370,42538,187646,Urbanos,Sinaloa,Guasave,25,11,296,0.742,ALTO,18.9,2525.4,0.854,0.634,0.755
25011,CASA BLANCA,1,980,2815.72,4,0,164.16,0,0,0,0,0,0,Municipal,Si,1894,289370,42538,187646,Urbanos,Sinaloa,Guasave,25,11,296,0.742,ALTO,18.9,2525.4,0.854,0.634,0.755
25011,EMILIO PORTES GIL,1,445,1535.84,4,0,34.56,0,0,0,0,0,0,Municipal,Si,1894,289370,42538,187646,Urbanos,Sinaloa,Guasave,25,11,296,0.742,ALTO,18.9,2525.4,0.854,0.634,0.755
25011,EJIDO TECOMATE,1,262.83,1126.98,4,0,37.584,0,0,0,0,0,0,Municipal,Si,1894,289370,42538,187646,Urbanos,Sinaloa,Guasave,25,11,296,0.742,ALTO,18.9,2525.4,0.854,0.634,0.755
25011,JUAN JOSE RIOS,2,0,0,0,0,0,0,0,0,0,0,0,No Aplica,No,1894,289370,42538,187646,Urbanos,Sinaloa,Guasave,25,11,296,0.742,ALTO,18.9,2525.4,0.854,0.634,0.755
25012,PLANTA TRATADORA CERRITOS,1,21317,42010.69,1,0,1663.2,0,0,1,0,0,0,Municipal,Si,1895,501441,66475,474212,Metropolitanos,Sinaloa,Mazatlan,25,12,76,0.793,ALTO,11.3,3478.5,0.918,0.675,0.803
25012,PLANTA TRATADORA EL CASTILLO,1,18320,24466.55,1,0,436.32,0,0,0,0,0,0,Municipal,Si,1895,501441,66475,474212,Metropolitanos,Sinaloa,Mazatlan,25,12,76,0.793,ALTO,11.3,3478.5,0.918,0.675,0.803
25012,PLANTA TRATADORA EL CRESTON,1,289412,360884.24,1,0,64782.72,0,0,0,0,0,0,Municipal,Si,1895,501441,66475,474212,Metropolitanos,Sinaloa,Mazatlan,25,12,76,0.793,ALTO,11.3,3478.5,0.918,0.675,0.803
25012,PLANTA TRATADORA NORPONIENTE,1,241218,291106.42,1,0,11908.51,0,0,0,0,0,0,Municipal,Si,1895,501441,66475,474212,Metropolitanos,Sinaloa,Mazatlan,25,12,76,0.793,ALTO,11.3,3478.5,0.918,0.675,0.803
25012,PLANTA TRATADORA URIAS,1,183354,224598.55,1,0,8272.8,0,0,0,0,0,0,Municipal,Si,1895,501441,66475,474212,Metropolitanos,Sinaloa,Mazatlan,25,12,76,0.793,ALTO,11.3,3478.5,0.918,0.675,0.803
25012,PLANTA TRATADORA VILLA UNION,1,68529,81785.33,1,0,2465.86,1183,0,0,1,0,0,Municipal,Si,1895,501441,66475,474212,Metropolitanos,Sinaloa,Mazatlan,25,12,76,0.793,ALTO,11.3,3478.5,0.918,0.675,0.803
25012,PLANTA TRATADORA SANTA FE,1,51820,69599.25,1,0,3536.35,0,0,0,0,0,0,Municipal,Si,1895,501441,66475,474212,Metropolitanos,Sinaloa,Mazatlan,25,12,76,0.793,ALTO,11.3,3478.5,0.918,0.675,0.803
25013,MOCORITO,1,0,0,1,0,111,0,0,0,0,0,0,Municipal,Si,1896,40358,8244,12170,Semiurbanos,Sinaloa,Mocorito,25,13,929,0.673,MEDIO,24.6,1791.3,0.806,0.538,0.703
25013,PERICOS,1,0,0,1,0,103,0,0,0,0,0,0,Municipal,Si,1896,40358,8244,12170,Semiurbanos,Sinaloa,Mocorito,25,13,929,0.673,MEDIO,24.6,1791.3,0.806,0.538,0.703
25013,CAIMANERO,1,0,0,1,0,108,0,0,0,0,0,0,Municipal,Si,1896,40358,8244,12170,Semiurbanos,Sinaloa,Mocorito,25,13,929,0.673,MEDIO,24.6,1791.3,0.806,0.538,0.703
25014,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES CHAMETLA,2,0,0,0,0,0,0,0,0,0,0,0,No Aplica,No,1897,52345,8332,21438,Urbanos,Sinaloa,Rosario,25,14,500,0.715,ALTO,21,2350.7,0.836,0.588,0.744
25014,LAGUNA DE OXIDACION ROSARIO,1,0,0,4,0,0,0,0,0,0,0,0,Municipal,Si,1897,52345,8332,21438,Urbanos,Sinaloa,Rosario,25,14,500,0.715,ALTO,21,2350.7,0.836,0.588,0.744
25015,PLANTA TRATADORA DE 27 DE NOVIEMBRE,1,0,0,1,0,86.4,0,0,0,0,0,0,Municipal,Si,1898,79492,11584,70431,Urbanos,Sinaloa,Salvador Alvarado,25,15,105,0.78,ALTO,12.4,2980.5,0.909,0.67,0.78
25015,PLANTA TRATADORA DE AGUAS RESIDUALES GUAMU CHIL.,1,83737.5,172658.34,1,0,9849.6,9850,0,0,1,0,0,Municipal,Si,1898,79492,11584,70431,Urbanos,Sinaloa,Salvador Alvarado,25,15,105,0.78,ALTO,12.4,2980.5,0.909,0.67,0.78
25015,PLANTA DE TRATAMIENTO TIPO WETLAND MU LTIPLE LAGUNITAS,1,0,0,1,0,216,0,0,0,0,0,0,Municipal,Si,1898,79492,11584,70431,Urbanos,Sinaloa,Salvador Alvarado,25,15,105,0.78,ALTO,12.4,2980.5,0.909,0.67,0.78
25015,PLANTA TRATADORA VILLA BENITO JUAREZ,1,0,0,1,0,604.8,0,0,0,0,0,0,Municipal,Si,1898,79492,11584,70431,Urbanos,Sinaloa,Salvador Alvarado,25,15,105,0.78,ALTO,12.4,2980.5,0.909,0.67,0.78
25017,GABRIEL LEYVA VELAZQUEZ ( MEZQUITE ALTO),1,2033,4800,4,16,0,0,0,0,0,0,0,Municipal,Si,1900,78670,12735,14602,Urbanos,Sinaloa,Sinaloa,25,17,1204,0.651,MEDIO,31.5,1790.5,0.747,0.524,0.703
25017,EL MACAPULE,1,0,0,4,0.67,0,0,0,0,0,0,0,Municipal,Si,1900,78670,12735,14602,Urbanos,Sinaloa,Sinaloa,25,17,1204,0.651,MEDIO,31.5,1790.5,0.747,0.524,0.703
25017,CUBIRI DE LA LOMA,1,0,0,4,0.91,0,0,0,0,0,0,0,Municipal,Si,1900,78670,12735,14602,Urbanos,Sinaloa,Sinaloa,25,17,1204,0.651,MEDIO,31.5,1790.5,0.747,0.524,0.703
25017,GENARO ESTRADA,1,0,0,4,13,0,0,0,0,0,0,0,Municipal,Si,1900,78670,12735,14602,Urbanos,Sinaloa,Sinaloa,25,17,1204,0.651,MEDIO,31.5,1790.5,0.747,0.524,0.703
25017,BACUBIRITO,1,0,0,4,2.57,0,0,0,0,0,0,0,Municipal,Si,1900,78670,12735,14602,Urbanos,Sinaloa,Sinaloa,25,17,1204,0.651,MEDIO,31.5,1790.5,0.747,0.524,0.703
25017,CUBIRI DE PORTELAS,1,0,0,4,3.97,0,0,0,0,0,0,0,Municipal,Si,1900,78670,12735,14602,Urbanos,Sinaloa,Sinaloa,25,17,1204,0.651,MEDIO,31.5,1790.5,0.747,0.524,0.703
25017,CASAS NUEVAS,1,0,0,4,1.72,0,0,0,0,0,0,0,Municipal,Si,1900,78670,12735,14602,Urbanos,Sinaloa,Sinaloa,25,17,1204,0.651,MEDIO,31.5,1790.5,0.747,0.524,0.703
25017,LOS TASTES,1,0,0,4,0.77,0,0,0,0,0,0,0,Municipal,Si,1900,78670,12735,14602,Urbanos,Sinaloa,Sinaloa,25,17,1204,0.651,MEDIO,31.5,1790.5,0.747,0.524,0.703
25017,CUBIRI DE LA CUESTA,1,0,0,4,1.66,0,0,0,0,0,0,0,Municipal,Si,1900,78670,12735,14602,Urbanos,Sinaloa,Sinaloa,25,17,1204,0.651,MEDIO,31.5,1790.5,0.747,0.524,0.703
25017,SINALOA DE LEYVA,1,0,0,4,7,0,0,0,0,0,0,0,Municipal,Si,1900,78670,12735,14602,Urbanos,Sinaloa,Sinaloa,25,17,1204,0.651,MEDIO,31.5,1790.5,0.747,0.524,0.703
25017,TEPANTITA,1,0,0,4,0.91,0,0,0,0,0,0,0,Municipal,Si,1900,78670,12735,14602,Urbanos,Sinaloa,Sinaloa,25,17,1204,0.651,MEDIO,31.5,1790.5,0.747,0.524,0.703
25017,SANTIAGO DE OCORONI,1,0,0,4,3.3,0,0,0,0,0,0,0,Municipal,Si,1900,78670,12735,14602,Urbanos,Sinaloa,Sinaloa,25,17,1204,0.651,MEDIO,31.5,1790.5,0.747,0.524,0.703
25017,SAN JOAQUIN,1,0,0,4,1.35,0,0,0,0,0,0,0,Municipal,Si,1900,78670,12735,14602,Urbanos,Sinaloa,Sinaloa,25,17,1204,0.651,MEDIO,31.5,1790.5,0.747,0.524,0.703
25017,SANTA TERESITA,1,0,0,4,1.1,0,0,0,0,0,0,0,Municipal,Si,1900,78670,12735,14602,Urbanos,Sinaloa,Sinaloa,25,17,1204,0.651,MEDIO,31.5,1790.5,0.747,0.524,0.703
25017,ESTACION NARANJO,1,2877,6790,4,20,0,0,0,0,0,0,0,Municipal,Si,1900,78670,12735,14602,Urbanos,Sinaloa,Sinaloa,25,17,1204,0.651,MEDIO,31.5,1790.5,0.747,0.524,0.703
25017,ALFONSO G. CALDERON,1,0,0,4,3.85,0,0,0,0,0,0,0,Municipal,Si,1900,78670,12735,14602,Urbanos,Sinaloa,Sinaloa,25,17,1204,0.651,MEDIO,31.5,1790.5,0.747,0.524,0.703
25017,LOS MELONES,1,747,1762,4,1.35,0,0,0,0,0,0,0,Municipal,Si,1900,78670,12735,14602,Urbanos,Sinaloa,Sinaloa,25,17,1204,0.651,MEDIO,31.5,1790.5,0.747,0.524,0.703
25017,CABRERA DE LIMONES,1,0,0,4,1.6,0,0,0,0,0,0,0,Municipal,Si,1900,78670,12735,14602,Urbanos,Sinaloa,Sinaloa,25,17,1204,0.651,MEDIO,31.5,1790.5,0.747,0.524,0.703
25018,PTAR EL TECOMATE,1,0,0,1,0,86.4,0,0,0,0,0,0,Municipal,Si,1901,149122,17747,91837,Urbanos,Sinaloa,Navolato,25,18,405,0.728,ALTO,17.5,2614.8,0.866,0.585,0.76
25018,PTAR BALBUENA,1,223.8,446.25,1,0,146.88,0,0,0,0,0,0,Municipal,Si,1901,149122,17747,91837,Urbanos,Sinaloa,Navolato,25,18,405,0.728,ALTO,17.5,2614.8,0.866,0.585,0.76
25018,PTAR EL BOLSON,1,335.7,669.38,1,0,172.8,0,0,0,0,0,0,Municipal,Si,1901,149122,17747,91837,Urbanos,Sinaloa,Navolato,25,18,405,0.728,ALTO,17.5,2614.8,0.866,0.585,0.76
25018,PTAR EL MOLINO,1,335.7,669.38,1,0,129.6,0,0,0,0,0,0,Municipal,Si,1901,149122,17747,91837,Urbanos,Sinaloa,Navolato,25,18,405,0.728,ALTO,17.5,2614.8,0.866,0.585,0.76
25018,PTAR CONSTITUYENTES DE SINALOA,1,0,0,1,0,103.68,0,0,0,0,0,0,Municipal,Si,1901,149122,17747,91837,Urbanos,Sinaloa,Navolato,25,18,405,0.728,ALTO,17.5,2614.8,0.866,0.585,0.76
25018,PTAR JUAN ALDAMA,1,11.19,22.31,1,0,172.8,0,0,0,0,0,0,Municipal,Si,1901,149122,17747,91837,Urbanos,Sinaloa,Navolato,25,18,405,0.728,ALTO,17.5,2614.8,0.866,0.585,0.76
25018,PTAR BENITO JUAREZ,1,3804.6,5257.95,1,0,3715.2,0,0,0,0,0,0,Municipal,Si,1901,149122,17747,91837,Urbanos,Sinaloa,Navolato,25,18,405,0.728,ALTO,17.5,2614.8,0.866,0.585,0.76
25018,PTAR COFRADIA DE LA LOMA,1,223.8,446.25,1,0,172.8,0,0,0,0,0,0,Municipal,Si,1901,149122,17747,91837,Urbanos,Sinaloa,Navolato,25,18,405,0.728,ALTO,17.5,2614.8,0.866,0.585,0.76
25018,PTAR EL CASTILLO,1,2797.5,5578.21,1,0,518.4,0,0,0,0,0,0,Municipal,Si,1901,149122,17747,91837,Urbanos,Sinaloa,Navolato,25,18,405,0.728,ALTO,17.5,2614.8,0.866,0.585,0.76
25018,PTAR YEBAVITO,1,335.7,669.38,1,0,86.4,0,0,0,0,0,0,Municipal,Si,1901,149122,17747,91837,Urbanos,Sinaloa,Navolato,25,18,405,0.728,ALTO,17.5,2614.8,0.866,0.585,0.76
25018,PTAR LUIS G. VELEZ,1,223.8,446.25,1,0,129.6,0,0,0,0,0,0,Municipal,Si,1901,149122,17747,91837,Urbanos,Sinaloa,Navolato,25,18,405,0.728,ALTO,17.5,2614.8,0.866,0.585,0.76
25018,PTAR OTAMETO,1,447.6,892.51,1,0,86.4,0,0,0,0,0,0,Municipal,Si,1901,149122,17747,91837,Urbanos,Sinaloa,Navolato,25,18,405,0.728,ALTO,17.5,2614.8,0.866,0.585,0.76
25018,PTAR ALTATA,1,2573.7,5131.95,1,0,864,0,0,0,0,0,0,Municipal,Si,1901,149122,17747,91837,Urbanos,Sinaloa,Navolato,25,18,405,0.728,ALTO,17.5,2614.8,0.866,0.585,0.76
25018,PTAR NAVOLATO,1,1342.8,2677.54,1,0,8640,0,0,0,0,0,0,Municipal,Si,1901,149122,17747,91837,Urbanos,Sinaloa,Navolato,25,18,405,0.728,ALTO,17.5,2614.8,0.866,0.585,0.76
25018,PTAR SAN PEDRO,1,3580,7138.52,1,0,1036.8,0,0,0,0,0,0,Municipal,Si,1901,149122,17747,91837,Urbanos,Sinaloa,Navolato,25,18,405,0.728,ALTO,17.5,2614.8,0.866,0.585,0.76
25018,PTAR LO DE REYES,1,335.7,669.38,1,0,86.4,0,0,0,0,0,0,Municipal,Si,1901,149122,17747,91837,Urbanos,Sinaloa,Navolato,25,18,405,0.728,ALTO,17.5,2614.8,0.866,0.585,0.76
25018,EL POTRERO DE SATAYA,2,0,0,0,0,0,0,0,0,0,0,0,No Aplica,No,1901,149122,17747,91837,Urbanos,Sinaloa,Navolato,25,18,405,0.728,ALTO,17.5,2614.8,0.866,0.585,0.76
26002,LAGUNAS DE ESTABILIZACION,2,0,0,0,0,0,0,0,0,0,0,0,No Aplica,No,1903,91929,8394,91029,Urbanos,Sonora,Agua Prieta,26,2,180,0.762,ALTO,11.8,3023,0.914,0.619,0.782
26003,LAS CABRAS,1,0,0,4,0,471463,0,0,0,0,0,0,Municipal,Si,1904,24976,4361,10961,Semiurbanos,Sonora,Alamos,26,3,1141,0.655,MEDIO,31.8,1672.3,0.744,0.546,0.693
26018,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES NORTE,1,2399323,3320418,4,546.23,47320,546,0,0,3,0,0,Municipal,Si,1919,436484,60963,405786,Metropolitanos,Sonora,Cajeme,26,18,70,0.795,ALTO,11.1,3485.9,0.92,0.68,0.804
26018,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES SUR,1,3369731,4738501,0,487.78,42310,487,0,0,3,0,0,No Aplica,Si,1919,436484,60963,405786,Metropolitanos,Sonora,Cajeme,26,18,70,0.795,ALTO,11.1,3485.9,0.92,0.68,0.804
26018,PLANTA TRATADORA DE AGUAS RESIDUALES QUETCHEHUECA,1,23770,63950,4,10.85,940,0,0,0,3,0,0,Municipal,Si,1919,436484,60963,405786,Metropolitanos,Sonora,Cajeme,26,18,70,0.795,ALTO,11.1,3485.9,0.92,0.68,0.804
26018,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES TOBARITO - M. R. GOMEZ,1,30451,71703,4,16.38,1419,0,0,0,3,0,0,Municipal,Si,1919,436484,60963,405786,Metropolitanos,Sonora,Cajeme,26,18,70,0.795,ALTO,11.1,3485.9,0.92,0.68,0.804
26018,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES PUEBLO YAQUI,1,63405,126740,4,28.07,2355,0,0,0,3,0,0,Municipal,Si,1919,436484,60963,405786,Metropolitanos,Sonora,Cajeme,26,18,70,0.795,ALTO,11.1,3485.9,0.92,0.68,0.804
26025,PLANTA DE TRATAMIENTO NO.3,1,179366,425742,1,45,0,0,0,0,0,0,0,Municipal,Si,1926,51431,7067,38886,Urbanos,Sonora,Empalme,26,25,156,0.767,ALTO,10.5,2772.1,0.926,0.633,0.769
26025,PLANTA DE TRATAMIENTO NO. 1 (UNIDAD DEPORTIVA MUNICIPAL),1,77719,199901,1,10,0,0,0,2,0,0,0,Municipal,Si,1926,51431,7067,38886,Urbanos,Sonora,Empalme,26,25,156,0.767,ALTO,10.5,2772.1,0.926,0.633,0.769
26025,PLANTA DE TRATAMIENTO NO. 2,1,100064,287144,1,10,0,0,0,0,0,0,0,Municipal,Si,1926,51431,7067,38886,Urbanos,Sonora,Empalme,26,25,156,0.767,ALTO,10.5,2772.1,0.926,0.633,0.769
26025,SISTEMA LAGUNAR EL ZANCUDO,1,0,0,6,105,9072,0,0,0,0,0,0,Estatal,Si,1926,51431,7067,38886,Urbanos,Sonora,Empalme,26,25,156,0.767,ALTO,10.5,2772.1,0.926,0.633,0.769
26029,LAGUNA DE OXIDACION,1,0,0,5,350,30240,0,0,0,0,0,0,Intermunicipal,Si,1930,156863,20719,136197,Urbanos,Sonora,Guaymas,26,29,88,0.786,ALTO,13.5,3878.2,0.9,0.658,0.82
26030,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DE LA CIUDAD DE HERMOSILLO. SONORA,1,602000,1366890,8,1325,114484,0,0,0,3,0,0,Privado,Si,1931,936263,104402,908665,Metropolitanos,Sonora,Hermosillo,26,30,48,0.805,MUY ALTO,14.4,4032.2,0.892,0.709,0.826
26030,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES SAN PEDRO,1,16880,38141,4,3.38,292.07,25,0,2,0,0,5,Municipal,Si,1931,936263,104402,908665,Metropolitanos,Sonora,Hermosillo,26,30,48,0.805,MUY ALTO,14.4,4032.2,0.892,0.709,0.826
26030,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES LOS ARROYOS,1,54680,123792,4,58,5011.47,231,0,2,3,0,5,Municipal,Si,1931,936263,104402,908665,Metropolitanos,Sonora,Hermosillo,26,30,48,0.805,MUY ALTO,14.4,4032.2,0.892,0.709,0.826
26030,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES LA SAUCEDA,1,37327,82523,4,19.94,1722.96,113,0,2,0,0,0,Municipal,Si,1931,936263,104402,908665,Metropolitanos,Sonora,Hermosillo,26,30,48,0.805,MUY ALTO,14.4,4032.2,0.892,0.709,0.826
26033,PLANTA TRATADORA DE AGUAS RESIDUALES EL RIITO,2,0,0,NA,0,0,0,0,0,0,0,0,NA,No,1934,77682,12907,38963,Urbanos,Sonora,Huatabampo,26,33,354,0.734,ALTO,17.1,2030.8,0.869,0.631,0.722
26042,"PLANTA TRATADORA DE AGUAS RESIDUALES ""RIO MAYO""",1,163223,273968,4,0,300,0,0,0,0,0,0,Municipal,Si,1943,164387,23328,123594,Urbanos,Sonora,Navojoa,26,42,178,0.763,ALTO,16.6,2761.1,0.873,0.662,0.768
26042,PARQUE INFANTIL,1,0,0,4,0,22,22,0,0,0,0,5,Municipal,Si,1943,164387,23328,123594,Urbanos,Sonora,Navojoa,26,42,178,0.763,ALTO,16.6,2761.1,0.873,0.662,0.768
26042,LA JOYA,1,62753,171777,4,0,90,70,0,2,0,0,0,Municipal,Si,1943,164387,23328,123594,Urbanos,Sonora,Navojoa,26,42,178,0.763,ALTO,16.6,2761.1,0.873,0.662,0.768
26043,PLANTA DE TRATAMIENTO LOS ALISOS,1,16799,58980,4,0,21255,0,0,0,0,0,0,Municipal,Si,1944,264782,21032,261137,Urbanos,Sonora,Nogales,26,43,66,0.796,ALTO,10.1,3522.6,0.928,0.675,0.805
26043,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES LOMAS DEL SOL DEREX,1,60609,84540,0,0,2857,30,0,0,0,0,0,No Aplica,Si,1944,264782,21032,261137,Urbanos,Sonora,Nogales,26,43,66,0.796,ALTO,10.1,3522.6,0.928,0.675,0.805
26048,MAYAN PALACE,1,0,0,9,85000,85,85,0,1,0,0,0,Privado,Si,1949,62689,5892,62301,Urbanos,Sonora,Puerto Penasco,26,48,134,0.772,ALTO,9.9,2758.7,0.93,0.645,0.768
26048,ALP ADMINISTRADORA LAS PALOMAS,1,0,0,9,45000,45,45,0,1,0,0,0,Privado,Si,1949,62689,5892,62301,Urbanos,Sonora,Puerto Penasco,26,48,134,0.772,ALTO,9.9,2758.7,0.93,0.645,0.768
26055,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES SAN LUIS RIO COLORADO,1,73208,0,4,420,0,0,0,0,0,0,0,Municipal,Si,1956,199021,22670,187273,Urbanos,Sonora,San Luis Rio Colorado,26,55,203,0.756,ALTO,14,3047.2,0.895,0.617,0.783
27001,LAGUNA DE OXIDACION VILLA QUETZALCOATL (CUATRO POBLADOS),1,0,0,1,12.5,405,0,0,0,0,0,0,Municipal,Si,1974,58524,7516,19614,Urbanos,Tabasco,Balancan,27,1,1179,0.653,MEDIO,28.4,1318,0.773,0.548,0.657
27001,LAGUNA DE OXIDACION JOLOCHERO,1,0,0,1,4,86.4,0,0,0,1,0,0,Municipal,Si,1974,58524,7516,19614,Urbanos,Tabasco,Balancan,27,1,1179,0.653,MEDIO,28.4,1318,0.773,0.548,0.657
27001,TANQUE IMHOFT DE MACTUN,1,0,0,1,8,230.4,0,0,0,0,0,0,Municipal,Si,1974,58524,7516,19614,Urbanos,Tabasco,Balancan,27,1,1179,0.653,MEDIO,28.4,1318,0.773,0.548,0.657
27001,SAN JUAN (GUERRERO),1,0,0,1,4,57.6,0,0,0,1,0,0,Municipal,Si,1974,58524,7516,19614,Urbanos,Tabasco,Balancan,27,1,1179,0.653,MEDIO,28.4,1318,0.773,0.548,0.657
27001,ZANJA SANITARIA CHAMIZAL,1,0,0,1,0,0,0,0,0,0,0,0,Municipal,Si,1974,58524,7516,19614,Urbanos,Tabasco,Balancan,27,1,1179,0.653,MEDIO,28.4,1318,0.773,0.548,0.657
27001,LAGUNA DE OXIDACION OJO DE AGUA,1,0,0,1,4,115.2,0,0,0,0,0,0,Municipal,Si,1974,58524,7516,19614,Urbanos,Tabasco,Balancan,27,1,1179,0.653,MEDIO,28.4,1318,0.773,0.548,0.657
27001,LAGUNA DE OXIDACION NARANJITO,1,0,0,1,12.5,405,0,0,0,0,0,0,Municipal,Si,1974,58524,7516,19614,Urbanos,Tabasco,Balancan,27,1,1179,0.653,MEDIO,28.4,1318,0.773,0.548,0.657
27001,TANQUE IMHOFT LA HULERIA,1,0,0,1,4,100.8,0,0,0,0,0,0,Municipal,Si,1974,58524,7516,19614,Urbanos,Tabasco,Balancan,27,1,1179,0.653,MEDIO,28.4,1318,0.773,0.548,0.657
27001,LAGUNA DE OXIDACION BALANCAN,1,0,0,1,71,6134,0,0,0,0,0,0,Municipal,Si,1974,58524,7516,19614,Urbanos,Tabasco,Balancan,27,1,1179,0.653,MEDIO,28.4,1318,0.773,0.548,0.657
27002,PLANTA DE TRATAMIENTIO DE AGUAS RESIDUALES DE LA CIUDAD DE CARDENAS,1,0,0,1,21600,7884000,0,0,0,0,0,0,Municipal,Si,1975,243229,24819,150976,Urbanos,Tabasco,Cardenas,27,2,555,0.71,ALTO,17.6,1767.7,0.865,0.59,0.701
27002,"PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES MIGUEL HIDALGO 2A. SECCION ""B"" LA NATIVIDAD",1,0,0,1,29,10512,0,0,0,0,0,0,Municipal,Si,1975,243229,24819,150976,Urbanos,Tabasco,Cardenas,27,2,555,0.71,ALTO,17.6,1767.7,0.865,0.59,0.701
27002,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES POBLADO C-16 GRAL. EMILIANO ZAPATA,1,0,0,1,176,64386,0,0,0,0,0,0,Municipal,Si,1975,243229,24819,150976,Urbanos,Tabasco,Cardenas,27,2,555,0.71,ALTO,17.6,1767.7,0.865,0.59,0.701
27002,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES POBLADO C-23 VENUSTIANO CARRANZA,1,0,0,1,126,45990,0,0,0,0,0,0,Municipal,Si,1975,243229,24819,150976,Urbanos,Tabasco,Cardenas,27,2,555,0.71,ALTO,17.6,1767.7,0.865,0.59,0.701
27002,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES EJIDO HABANERO 1A. SECCION,1,0,0,1,108,39420,0,0,0,0,0,0,Municipal,Si,1975,243229,24819,150976,Urbanos,Tabasco,Cardenas,27,2,555,0.71,ALTO,17.6,1767.7,0.865,0.59,0.701
27002,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES COLONIA AGRICOLA SANTA ROSALIA,1,0,0,1,144,52560,0,0,0,0,0,0,Municipal,Si,1975,243229,24819,150976,Urbanos,Tabasco,Cardenas,27,2,555,0.71,ALTO,17.6,1767.7,0.865,0.59,0.701
27003,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DE LA VILLA VICENTE GUERRERO,1,0,0,1,1224,446760,0,0,0,0,0,0,Municipal,Si,1976,107731,10694,45351,Urbanos,Tabasco,Centla,27,3,804,0.685,MEDIO,26.2,1417.6,0.792,0.607,0.668
27004,HUASTECA 2A. SECCION,1,463,1425,1,288000,288,0,0,0,0,0,0,Municipal,Si,1977,683607,78902,565522,Metropolitanos,Tabasco,Centro,27,4,31,0.812,MUY ALTO,10,3276.5,0.929,0.726,0.794
27004,BLANCAS MARIPOSAS,1,1686,3393,1,374,3.74,0,0,0,0,0,0,Municipal,Si,1977,683607,78902,565522,Metropolitanos,Tabasco,Centro,27,4,31,0.812,MUY ALTO,10,3276.5,0.929,0.726,0.794
27004,POLICIA Y TRANSITO,1,1518,4688,1,1827,1.728,0,0,0,0,0,0,Municipal,Si,1977,683607,78902,565522,Metropolitanos,Tabasco,Centro,27,4,31,0.812,MUY ALTO,10,3276.5,0.929,0.726,0.794
27004,MIRAMAR,1,184,826,1,288,2.88,0,0,0,0,0,0,Municipal,Si,1977,683607,78902,565522,Metropolitanos,Tabasco,Centro,27,4,31,0.812,MUY ALTO,10,3276.5,0.929,0.726,0.794
27004,PARRILLA II,1,5233,18347,1,1700,1.7,0,0,0,0,0,0,Municipal,Si,1977,683607,78902,565522,Metropolitanos,Tabasco,Centro,27,4,31,0.812,MUY ALTO,10,3276.5,0.929,0.726,0.794
27004,ANACLETO CANABAL 1A. SECCION,1,0,0,1,0,0,0,0,0,0,0,0,Municipal,Si,1977,683607,78902,565522,Metropolitanos,Tabasco,Centro,27,4,31,0.812,MUY ALTO,10,3276.5,0.929,0.726,0.794
