plnt_folio,plnt_nom,tra_oper,tra_kwh,tra_peso,tra_regi,cau_trat,vol_trat,tra_reut,tra_pind,tra_rare,tra_ragr,tra_ince,tra_rotr,tr_po_pl,cost_ope,pre_soci,no_agua,otra_raz,rob_maq,fal_mant,pro_dis,da_dena,en_const,ob_meam,fin_viut,no_concl,pro_enre,tra_regi_a,tra_oper_a,tra_pind_a,tra_rare_a,tra_ragr_a,tra_ince_a,tra_rotr_a,tr_po_pl_a,cost_ope_a,pre_soci_a,no_agua_a,otra_raz_a,rob_maq_a,fal_mant_a,pro_dis_a,da_dena_a,en_const_a,ob_meam_a,fin_viut_a,no_concl_a,pro_enre_a,raz_op_t_a,X,POBTOT,P_60YMAS,pob_urb,categoria_poblacion,Estado,Municipio,id_estado,id_municipio,clasif,idh,gdh,tmi,ipca,isal,ieduc,iing
25018,PTAR NAVOLATO,1,7042,16552,4,95,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lagunas de estabilizacion,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1901,149122,17747,91837,Urbanos,Sinaloa,Navolato,25,18,405,0.728,ALTO,17.5,2614.8,0.866,0.585,0.76
25018,PTAR EL TECOMATE,1,0,0,4,1.5,NA,NA,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Fosa septica + Wetland,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1901,149122,17747,91837,Urbanos,Sinaloa,Navolato,25,18,405,0.728,ALTO,17.5,2614.8,0.866,0.585,0.76
25018,PTAR CONSTITUYENTE DE SINALOA,1,0,0,4,1.5,NA,NA,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Fosa septica + Wetland,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1901,149122,17747,91837,Urbanos,Sinaloa,Navolato,25,18,405,0.728,ALTO,17.5,2614.8,0.866,0.585,0.76
26001,ACONCHI,1,0,0,0,4.26,3.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lagunas de estabilizacion,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1902,2563,470,NA,Rurales,Sonora,Aconchi,26,1,241,0.75,ALTO,9,2894.4,0.938,0.58,0.776
26003,LAGUNA DE OXIDACION,1,0,0,4,14.95,472469,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lagunas de estabilizacion,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1904,24976,4361,10961,Semiurbanos,Sonora,Alamos,26,3,1141,0.655,MEDIO,31.8,1672.3,0.744,0.546,0.693
26004,ALTAR,1,0,0,0,11.72,27.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lagunas de estabilizacion,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1905,9492,968,8439,Semiurbanos,Sonora,Altar,26,4,518,0.713,ALTO,17.8,2855,0.863,0.543,0.773
26018,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES TOBARITO - MARTE R. GOMEZ,1,50123,324884,4,11.01,951,NA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,No Aplica,Riego agricola,No Aplica,No Aplica,Lagunas de estabilizacion,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1919,436484,60963,405786,Metropolitanos,Sonora,Cajeme,26,18,70,0.795,ALTO,11.1,3485.9,0.92,0.68,0.804
26018,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES PUEBLO YAQUI,1,70789,194360,4,31.85,2752,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lagunas de estabilizacion,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1919,436484,60963,405786,Metropolitanos,Sonora,Cajeme,26,18,70,0.795,ALTO,11.1,3485.9,0.92,0.68,0.804
26018,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES NORTE,1,2541897,3745924,8,538,46463,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Privado,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lagunas de estabilizacion,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1919,436484,60963,405786,Metropolitanos,Sonora,Cajeme,26,18,70,0.795,ALTO,11.1,3485.9,0.92,0.68,0.804
26018,PLANTA TRATADORA CAMPO 30,1,0,0,4,3.6,311,NA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,No Aplica,Riego agricola,No Aplica,No Aplica,Lagunas de estabilizacion,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1919,436484,60963,405786,Metropolitanos,Sonora,Cajeme,26,18,70,0.795,ALTO,11.1,3485.9,0.92,0.68,0.804
26018,PLANTA TRATADORA DE AGUAS RESIDUALES QUETCHEHUECA,1,21788,40612,4,6.77,585,NA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,No Aplica,Riego agricola,No Aplica,No Aplica,Lagunas de estabilizacion,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1919,436484,60963,405786,Metropolitanos,Sonora,Cajeme,26,18,70,0.795,ALTO,11.1,3485.9,0.92,0.68,0.804
26018,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES SUR,1,3489623,4915263,8,622,53765,NA,0,0,1,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,Privado,Si,No Aplica,No Aplica,Riego agricola,No Aplica,No Aplica,Otro,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1919,436484,60963,405786,Metropolitanos,Sonora,Cajeme,26,18,70,0.795,ALTO,11.1,3485.9,0.92,0.68,0.804
26019,CANANEA NORTE,1,0,0,0,19.9,23.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lagunas de estabilizacion,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1920,39451,4753,38113,Semiurbanos,Sonora,Cananea,26,19,80,0.788,ALTO,9.3,2989.3,0.936,0.671,0.78
26022,CUCURPE,1,0,0,0,1.64,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lagunas de estabilizacion,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1923,863,163,NA,Rurales,Sonora,Cucurpe,26,22,947,0.671,MEDIO,26.2,2384.1,0.792,0.51,0.746
26023,CUMPAS,1,0,0,0,6.54,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lagunas de estabilizacion,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1924,5829,1149,2934,Semiurbanos,Sonora,Cumpas,26,23,153,0.767,ALTO,17,3232.7,0.87,0.655,0.792
26025,PLANTA TRATADORA 2,1,NA,NA,1,NA,NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,Riego de areas verdes,No Aplica,No Aplica,No Aplica,Lagunas de estabilizacion,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1926,51431,7067,38886,Urbanos,Sonora,Empalme,26,25,156,0.767,ALTO,10.5,2772.1,0.926,0.633,0.769
26025,LAGUNA DE OXIDACION EL ZANCUDO,1,0,0,6,NA,NA,NA,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lagunas aireadas,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1926,51431,7067,38886,Urbanos,Sonora,Empalme,26,25,156,0.767,ALTO,10.5,2772.1,0.926,0.633,0.769
26025,PLANTA TRATADORA 3,1,NA,NA,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lagunas de estabilizacion,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1926,51431,7067,38886,Urbanos,Sonora,Empalme,26,25,156,0.767,ALTO,10.5,2772.1,0.926,0.633,0.769
26025,PLANTA 1 UNIDAD DEPORTIVA,1,NA,NA,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lagunas de estabilizacion,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1926,51431,7067,38886,Urbanos,Sonora,Empalme,26,25,156,0.767,ALTO,10.5,2772.1,0.926,0.633,0.769
26029,MARINA SECA,1,0,0,6,25,2160,2160,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,Riego de areas verdes,No Aplica,No Aplica,No Aplica,Lagunas de estabilizacion,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1930,156863,20719,136197,Urbanos,Sonora,Guaymas,26,29,88,0.786,ALTO,13.5,3878.2,0.9,0.658,0.82
26029,LAGUNA LA SALADA,1,0,0,6,350,30240,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lagunas de estabilizacion,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1930,156863,20719,136197,Urbanos,Sonora,Guaymas,26,29,88,0.786,ALTO,13.5,3878.2,0.9,0.658,0.82
26030,PLANTA LA SAUCEDA,1,435216,1020799,4,21,1796,NA,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,Procesos industriales,Riego de areas verdes,No Aplica,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1931,936263,104402,908665,Metropolitanos,Sonora,Hermosillo,26,30,48,0.805,MUY ALTO,14.4,4032.2,0.892,0.709,0.826
26030,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES HERMOSILLO,1,15674761,36708419,4,2276,196680,NA,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,Riego de areas verdes,Riego agricola,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1931,936263,104402,908665,Metropolitanos,Sonora,Hermosillo,26,30,48,0.805,MUY ALTO,14.4,4032.2,0.892,0.709,0.826
26030,PLANTA DE TRATAMIENTO DE AGUAS NEGRAS DE LOS ARROYOS,1,500756,1069265,4,56,4800,NA,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,Procesos industriales,Riego de areas verdes,Riego agricola,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1931,936263,104402,908665,Metropolitanos,Sonora,Hermosillo,26,30,48,0.805,MUY ALTO,14.4,4032.2,0.892,0.709,0.826
26030,PLANTA DE TRATAMIENTO DE AGUAS NEGRAS DE SAN PEDRO EL SAUCITO,1,297360,665985,4,4.8,413,NA,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,Riego de areas verdes,Riego agricola,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1931,936263,104402,908665,Metropolitanos,Sonora,Hermosillo,26,30,48,0.805,MUY ALTO,14.4,4032.2,0.892,0.709,0.826
26034,LAGUNA DE OXIDACION,1,0,0,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lagunas de estabilizacion,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1935,943,245,NA,Rurales,Sonora,Huepac,26,34,168,0.765,ALTO,19.1,3315.7,0.852,0.659,0.796
26036,LAGUNAS DE OXIDACION,1,NA,NA,4,160,5045760,NA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,No Aplica,Riego agricola,No Aplica,No Aplica,Lagunas de estabilizacion,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1937,33049,3915,30429,Semiurbanos,Sonora,Magdalena,26,36,189,0.759,ALTO,15.6,3124.4,0.882,0.629,0.787
26038,CODORACHI,1,0,0,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lagunas de estabilizacion,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1939,5173,795,4787,Semiurbanos,Sonora,Moctezuma,26,38,67,0.795,ALTO,16.5,3780.7,0.875,0.705,0.816
26039,LAGUNAS DE OXIDACION,1,0,0,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lagunas de estabilizacion,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1940,5774,623,5485,Semiurbanos,Sonora,Naco,26,39,442,0.722,ALTO,16.6,2171.7,0.874,0.589,0.732
26040,NACORI CHICO,1,0,0,0,1.78,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lagunas de estabilizacion,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1941,1531,353,NA,Rurales,Sonora,Nacori Chico,26,40,1128,0.656,MEDIO,24.4,1610.4,0.808,0.509,0.687
26041,NACOZARI DE GARCIA,1,0,0,0,1.78,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lagunas de estabilizacion,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1942,14369,1486,12987,Semiurbanos,Sonora,Nacozari de Garcia,26,41,166,0.765,ALTO,16.7,3306.3,0.873,0.645,0.796
26042,RIO MAYO,1,0,0,0,270.15,300,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1943,164387,23328,123594,Urbanos,Sonora,Navojoa,26,42,178,0.763,ALTO,16.6,2761.1,0.873,0.662,0.768
26042,TRATADORA DE AGUAS RESIDUALES,1,NA,NA,4,NA,NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,Riego de areas verdes,No Aplica,No Aplica,No Aplica,Lagunas de estabilizacion,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1943,164387,23328,123594,Urbanos,Sonora,Navojoa,26,42,178,0.763,ALTO,16.6,2761.1,0.873,0.662,0.768
26043,PLANTA DE TRATAMIENTO LOMAS DE ANZA,1,NA,NA,4,27,2246,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1944,264782,21032,261137,Urbanos,Sonora,Nogales,26,43,66,0.796,ALTO,10.1,3522.6,0.928,0.675,0.805
26043,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES LOS ALISOS,1,NA,NA,4,194.17,17005,NA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1944,264782,21032,261137,Urbanos,Sonora,Nogales,26,43,66,0.796,ALTO,10.1,3522.6,0.928,0.675,0.805
26043,PLANTA DE TRATAMIENTO LOMAS DEL SOL,1,NA,NA,4,30,2857,NA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1944,264782,21032,261137,Urbanos,Sonora,Nogales,26,43,66,0.796,ALTO,10.1,3522.6,0.928,0.675,0.805
26043,BINACIONAL,1,0,0,0,479.55,700,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lagunas aireadas,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1944,264782,21032,261137,Urbanos,Sonora,Nogales,26,43,66,0.796,ALTO,10.1,3522.6,0.928,0.675,0.805
26045,LAGUNA DE OXIDACION QUEROBABI,1,0,0,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lagunas de estabilizacion,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1946,2438,539,NA,Rurales,Sonora,Opodepe,26,45,951,0.67,MEDIO,27.3,2207.1,0.783,0.524,0.735
26048,PLANTA SURORIENTE DE LA CIUDAD COLONIA SAN RAFAEL,1,NA,NA,8,80,6912,4320,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Privado,Si,No Aplica,Riego de areas verdes,No Aplica,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1949,62689,5892,62301,Urbanos,Sonora,Puerto Penasco,26,48,134,0.772,ALTO,9.9,2758.7,0.93,0.645,0.768
26049,QUIRIEGO,1,0,0,0,1.65,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lagunas de estabilizacion,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1950,3090,579,NA,Rurales,Sonora,Quiriego,26,49,1688,0.61,MEDIO,40.4,2086.8,0.671,0.466,0.726
26050,RAYON,1,0,0,0,5.05,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lagunas de estabilizacion,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1951,1496,408,NA,Rurales,Sonora,Rayon,26,50,822,0.683,MEDIO,30.1,2526.6,0.759,0.555,0.755
26053,LAGUANA DE OXIDACION,1,0,0,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lagunas de estabilizacion,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1954,369,78,NA,Rurales,Sonora,San Felipe de Jesus,26,53,145,0.769,ALTO,17.2,2616.4,0.869,0.688,0.76
26055,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES CUCAPA,1,9160,35798,4,480,41472,432,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,Procesos industriales,Riego de areas verdes,No Aplica,No Aplica,No Aplica,Lagunas de estabilizacion,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1956,199021,22670,187273,Urbanos,Sonora,San Luis Rio Colorado,26,55,203,0.756,ALTO,14,3047.2,0.895,0.617,0.783
26055,SAN LUIS RIO COLORADO,1,0,0,0,319.47,600,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lagunas de estabilizacion,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1956,199021,22670,187273,Urbanos,Sonora,San Luis Rio Colorado,26,55,203,0.756,ALTO,14,3047.2,0.895,0.617,0.783
26055,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES VIVAH,1,NA,NA,4,NA,NA,NA,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,Procesos industriales,Riego de areas verdes,No Aplica,No Aplica,No Aplica,Lagunas de estabilizacion,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1956,199021,22670,187273,Urbanos,Sonora,San Luis Rio Colorado,26,55,203,0.756,ALTO,14,3047.2,0.895,0.617,0.783
26056,SAN MIGUEL DE HORCASITAS,1,0,0,0,0.27,3.7,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Fosa septica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1957,10729,775,9442,Semiurbanos,Sonora,San Miguel de Horcasitas,26,56,1508,0.626,MEDIO,28,1946.9,0.776,0.441,0.716
26057,SAN PEDRO DE LA CUEVA,1,0,0,0,2.78,2.14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lagunas de estabilizacion,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1958,1458,425,NA,Rurales,Sonora,San Pedro de la Cueva,26,57,673,0.697,MEDIO,30.9,3528.6,0.752,0.559,0.805
26066,SAN RAFAEL 1,1,0,0,0,0.42,0.4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Fosa septica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1967,8548,1987,3619,Semiurbanos,Sonora,Ures,26,66,284,0.744,ALTO,20.5,2901.8,0.84,0.631,0.776
