plnt_folio,plnt_nom,tra_oper,tra_kwh,tra_peso,tra_regi,cau_trat,tra_reut,tr_po_pl,tra_cost,raz_op_t,tra_pindo2,gasto_tra_pindo2,tra_pindo1,gasto_tra_pindo1,tra_rareo2,gasto_tra_rareo2,tra_rareo1,gasto_tra_rareo1,tra_ragro2,gasto_tra_ragro2,tra_ragro1,gasto_tra_ragro1,tra_inceo2,gasto_tra_inceo2,tra_inceo1,gasto_tra_inceo1,tra_rotro2,gasto_tra_rotro2,tra_rotro1,gasto_tra_rotro1,tra_intero2,gasto_tra_intero2,tra_intero1,gasto_tra_intero1,tra_regi_a,tra_oper_a,tra_reut_a,tr_po_pl_a,raz_op_t_a,X,POBTOT,P_60YMAS,pob_urb,categoria_poblacion,Estado,Municipio,id_estado,id_municipio,clasif,idh,gdh,tmi,ipca,isal,ieduc,iing
30193,VALLE ALTO (028PR),1,398400,1031007,8,31.49,3,12,3752365,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Privado,Si,No se reutiliza,Lodos activados,No Aplica,2286,607209,87893,576766,Metropolitanos,Veracruz de Ignacio de la Llave,Veracruz,30,193,63,0.798,ALTO,10.6,3480.5,0.924,0.685,0.803
30194,PLANTA DE TRATAMIENTO BENITO JUAREZ,2,NA,NA,0,NA,0,0,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Aplica,No,No Aplica,No Aplica,Costos de operacion,2287,12492,957,7539,Semiurbanos,Veracruz de Ignacio de la Llave,Villa Aldama,30,194,1647,0.614,MEDIO,25.4,1196.2,0.799,0.452,0.642
30194,PLANTA DE TRATAMIENTO LIBERTAD,2,NA,NA,0,NA,0,0,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Aplica,No,No Aplica,No Aplica,Costos de operacion,2287,12492,957,7539,Semiurbanos,Veracruz de Ignacio de la Llave,Villa Aldama,30,194,1647,0.614,MEDIO,25.4,1196.2,0.799,0.452,0.642
30194,VILLA ALDAMA,2,NA,NA,0,NA,0,0,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Aplica,No,No Aplica,No Aplica,Costos de operacion,2287,12492,957,7539,Semiurbanos,Veracruz de Ignacio de la Llave,Villa Aldama,30,194,1647,0.614,MEDIO,25.4,1196.2,0.799,0.452,0.642
30195,TEXCALAMPA,2,NA,NA,0,NA,0,0,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Aplica,No,No Aplica,No Aplica,Otro,2288,5900,531,2790,Semiurbanos,Veracruz de Ignacio de la Llave,Xoxocotla,30,195,2249,0.543,BAJO,37.2,624,0.699,0.421,0.544
30196,PALMILLAS YANGA VER,2,NA,NA,0,NA,0,0,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Aplica,No,No Aplica,No Aplica,Falta de mantenimiento,2289,17902,2957,5681,Semiurbanos,Veracruz de Ignacio de la Llave,Yanga,30,196,782,0.687,MEDIO,21.1,1841.8,0.835,0.548,0.707
30196,SAN JOAQUIN,2,NA,NA,0,NA,0,0,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Aplica,No,No Aplica,No Aplica,Falta de mantenimiento,2289,17902,2957,5681,Semiurbanos,Veracruz de Ignacio de la Llave,Yanga,30,196,782,0.687,MEDIO,21.1,1841.8,0.835,0.548,0.707
30196,LOMA DE GUADALUPE,2,NA,NA,0,NA,0,0,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Aplica,No,No Aplica,No Aplica,Falta de mantenimiento,2289,17902,2957,5681,Semiurbanos,Veracruz de Ignacio de la Llave,Yanga,30,196,782,0.687,MEDIO,21.1,1841.8,0.835,0.548,0.707
30200,MATLALUCA,2,NA,NA,0,NA,0,0,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Aplica,No,No Aplica,No Aplica,Falta de mantenimiento,2293,12581,1822,NA,Semiurbanos,Veracruz de Ignacio de la Llave,Zentla,30,200,1699,0.609,MEDIO,21.6,985.1,0.831,0.443,0.613
30200,LA PINA,1,NA,NA,11,1.9,3,18,15000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Social,Si,No se reutiliza,Fosa septica,No Aplica,2293,12581,1822,NA,Semiurbanos,Veracruz de Ignacio de la Llave,Zentla,30,200,1699,0.609,MEDIO,21.6,985.1,0.831,0.443,0.613
30209,PTAR TATAHUICAPAN DE JUAREZ,2,NA,NA,0,NA,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Aplica,No,No Aplica,No Aplica,No se concluyo,2302,15044,1556,8611,Semiurbanos,Veracruz de Ignacio de la Llave,Tatahuicapan de Juarez,30,209,1878,0.591,MEDIO,27,964.3,0.785,0.432,0.61
30211,TEPETATES,1,NA,7200,1,NA,3,23,89200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Municipal,Si,No se reutiliza,Humedal,No Aplica,2304,30351,4976,14550,Semiurbanos,Veracruz de Ignacio de la Llave,San Rafael,30,211,833,0.682,MEDIO,21.8,1713.6,0.829,0.549,0.696
30211,TRES ENCINOS,1,NA,10800,1,NA,3,23,56800,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Municipal,Si,No se reutiliza,Humedal,No Aplica,2304,30351,4976,14550,Semiurbanos,Veracruz de Ignacio de la Llave,San Rafael,30,211,833,0.682,MEDIO,21.8,1713.6,0.829,0.549,0.696
30211,TELAYA,1,NA,NA,1,NA,3,12,70000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Municipal,Si,No se reutiliza,Lodos activados,No Aplica,2304,30351,4976,14550,Semiurbanos,Veracruz de Ignacio de la Llave,San Rafael,30,211,833,0.682,MEDIO,21.8,1713.6,0.829,0.549,0.696
30211,"PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES ""EL PITAL""",1,NA,22200,1,NA,3,23,97200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Municipal,Si,No se reutiliza,Humedal,No Aplica,2304,30351,4976,14550,Semiurbanos,Veracruz de Ignacio de la Llave,San Rafael,30,211,833,0.682,MEDIO,21.8,1713.6,0.829,0.549,0.696
30211,TRES BOCAS,1,NA,10800,1,NA,3,23,56800,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Municipal,Si,No se reutiliza,Humedal,No Aplica,2304,30351,4976,14550,Semiurbanos,Veracruz de Ignacio de la Llave,San Rafael,30,211,833,0.682,MEDIO,21.8,1713.6,0.829,0.549,0.696
30211,VEGA DE SAN MARCOS,1,NA,9000,1,NA,3,23,86000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Municipal,Si,No se reutiliza,Humedal,No Aplica,2304,30351,4976,14550,Semiurbanos,Veracruz de Ignacio de la Llave,San Rafael,30,211,833,0.682,MEDIO,21.8,1713.6,0.829,0.549,0.696
30211,ISLA DE SANTA ROSA,1,NA,NA,1,NA,3,1,12000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Municipal,Si,No se reutiliza,Pretratamiento,No Aplica,2304,30351,4976,14550,Semiurbanos,Veracruz de Ignacio de la Llave,San Rafael,30,211,833,0.682,MEDIO,21.8,1713.6,0.829,0.549,0.696
30211,EMILIANO ZAPATA ( SONZAPOTES),1,NA,NA,1,NA,3,19,41000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Municipal,Si,No se reutiliza,Tanque Imhoff,No Aplica,2304,30351,4976,14550,Semiurbanos,Veracruz de Ignacio de la Llave,San Rafael,30,211,833,0.682,MEDIO,21.8,1713.6,0.829,0.549,0.696
30211,POBLADO MANUEL AVILA CAMACHO,1,NA,NA,1,NA,3,19,41000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Municipal,Si,No se reutiliza,Tanque Imhoff,No Aplica,2304,30351,4976,14550,Semiurbanos,Veracruz de Ignacio de la Llave,San Rafael,30,211,833,0.682,MEDIO,21.8,1713.6,0.829,0.549,0.696
30211,PUNTILLA ALDAMA,2,NA,NA,0,NA,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Aplica,No,No Aplica,No Aplica,Problemas de diseño,2304,30351,4976,14550,Semiurbanos,Veracruz de Ignacio de la Llave,San Rafael,30,211,833,0.682,MEDIO,21.8,1713.6,0.829,0.549,0.696
30211,EL CABELLAL,1,NA,14400,1,NA,3,23,96400,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Municipal,Si,No se reutiliza,Humedal,No Aplica,2304,30351,4976,14550,Semiurbanos,Veracruz de Ignacio de la Llave,San Rafael,30,211,833,0.682,MEDIO,21.8,1713.6,0.829,0.549,0.696
30211,CALLE CHICA,1,NA,NA,1,NA,3,1,12000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Municipal,Si,No se reutiliza,Pretratamiento,No Aplica,2304,30351,4976,14550,Semiurbanos,Veracruz de Ignacio de la Llave,San Rafael,30,211,833,0.682,MEDIO,21.8,1713.6,0.829,0.549,0.696
30211,PTAR. GUADALUPE VICTORIA,1,NA,22200,1,NA,3,23,98200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Municipal,Si,No se reutiliza,Humedal,No Aplica,2304,30351,4976,14550,Semiurbanos,Veracruz de Ignacio de la Llave,San Rafael,30,211,833,0.682,MEDIO,21.8,1713.6,0.829,0.549,0.696
30211,ZANJAS DE ARENA,1,NA,NA,1,NA,3,1,15000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Municipal,Si,No se reutiliza,Pretratamiento,No Aplica,2304,30351,4976,14550,Semiurbanos,Veracruz de Ignacio de la Llave,San Rafael,30,211,833,0.682,MEDIO,21.8,1713.6,0.829,0.549,0.696
30211,PLANTA 13 DE DICIEMBRE,2,NA,NA,0,NA,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Aplica,No,No Aplica,No Aplica,Problemas de diseño,2304,30351,4976,14550,Semiurbanos,Veracruz de Ignacio de la Llave,San Rafael,30,211,833,0.682,MEDIO,21.8,1713.6,0.829,0.549,0.696
31050,PTAR PENSIONES 1ERA Y 2DA ETAPA,1,NA,NA,6,NA,0,12,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,No Aplica,Lodos activados,No Aplica,2355,995129,139794,957399,Metropolitanos,Yucatan,Merida,31,50,39,0.809,MUY ALTO,10.1,3494.8,0.929,0.709,0.804
31050,PTAR ACUAPARQUE,1,NA,NA,6,NA,0,12,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,No Aplica,Lodos activados,No Aplica,2355,995129,139794,957399,Metropolitanos,Yucatan,Merida,31,50,39,0.809,MUY ALTO,10.1,3494.8,0.929,0.709,0.804
31050,PTAR ALTABRISA,1,NA,NA,6,NA,0,12,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,No Aplica,Lodos activados,No Aplica,2355,995129,139794,957399,Metropolitanos,Yucatan,Merida,31,50,39,0.809,MUY ALTO,10.1,3494.8,0.929,0.709,0.804
31050,PTAR: CIUDAD CAUCEL I #3,1,NA,NA,6,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,No Aplica,No Aplica,No Aplica,2355,995129,139794,957399,Metropolitanos,Yucatan,Merida,31,50,39,0.809,MUY ALTO,10.1,3494.8,0.929,0.709,0.804
31050,PTAR CIUDAD CAUCEL II #2,1,NA,NA,6,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,No Aplica,No Aplica,No Aplica,2355,995129,139794,957399,Metropolitanos,Yucatan,Merida,31,50,39,0.809,MUY ALTO,10.1,3494.8,0.929,0.709,0.804
31050,PTAR VILLAS ZONA DORADA,1,NA,NA,6,NA,0,12,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,No Aplica,Lodos activados,No Aplica,2355,995129,139794,957399,Metropolitanos,Yucatan,Merida,31,50,39,0.809,MUY ALTO,10.1,3494.8,0.929,0.709,0.804
31050,PTAR CIUDAD CAUCEL I #4,1,NA,NA,6,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,No Aplica,No Aplica,No Aplica,2355,995129,139794,957399,Metropolitanos,Yucatan,Merida,31,50,39,0.809,MUY ALTO,10.1,3494.8,0.929,0.709,0.804
31050,PTAR HACIENDA OPICHEN,1,NA,NA,6,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,No Aplica,No Aplica,No Aplica,2355,995129,139794,957399,Metropolitanos,Yucatan,Merida,31,50,39,0.809,MUY ALTO,10.1,3494.8,0.929,0.709,0.804
31050,"PTAR: CIELO ALTO, KANASIN",1,NA,NA,6,NA,0,12,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,No Aplica,Lodos activados,No Aplica,2355,995129,139794,957399,Metropolitanos,Yucatan,Merida,31,50,39,0.809,MUY ALTO,10.1,3494.8,0.929,0.709,0.804
31050,PTAR: CIUDAD CAUCEL II #1,1,NA,NA,6,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,No Aplica,No Aplica,No Aplica,2355,995129,139794,957399,Metropolitanos,Yucatan,Merida,31,50,39,0.809,MUY ALTO,10.1,3494.8,0.929,0.709,0.804
31050,PTAR DIAMANTE II,1,NA,NA,6,NA,0,12,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,No Aplica,Lodos activados,No Aplica,2355,995129,139794,957399,Metropolitanos,Yucatan,Merida,31,50,39,0.809,MUY ALTO,10.1,3494.8,0.929,0.709,0.804
31050,PTAR LOS COCOYOLES,1,NA,NA,6,NA,0,12,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,No Aplica,Lodos activados,No Aplica,2355,995129,139794,957399,Metropolitanos,Yucatan,Merida,31,50,39,0.809,MUY ALTO,10.1,3494.8,0.929,0.709,0.804
31050,PTAR PASEOS DE OPICHEN #2 (DIAMANTE),1,NA,NA,6,NA,0,18,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,No Aplica,Fosa septica,No Aplica,2355,995129,139794,957399,Metropolitanos,Yucatan,Merida,31,50,39,0.809,MUY ALTO,10.1,3494.8,0.929,0.709,0.804
31050,PTAR LOMA BONITA,1,NA,NA,6,NA,0,18,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,No Aplica,Fosa septica,No Aplica,2355,995129,139794,957399,Metropolitanos,Yucatan,Merida,31,50,39,0.809,MUY ALTO,10.1,3494.8,0.929,0.709,0.804
31050,PTAR CORDELEROS DE CHUBURNA,1,NA,NA,6,NA,0,18,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,No Aplica,Fosa septica,No Aplica,2355,995129,139794,957399,Metropolitanos,Yucatan,Merida,31,50,39,0.809,MUY ALTO,10.1,3494.8,0.929,0.709,0.804
31050,PTAR SANTA CRUZ PALOMEQUE,1,NA,NA,6,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,No Aplica,No Aplica,No Aplica,2355,995129,139794,957399,Metropolitanos,Yucatan,Merida,31,50,39,0.809,MUY ALTO,10.1,3494.8,0.929,0.709,0.804
31050,"PTAR FRACCIONAMIENTO LOS HEROES, CALLE 166",1,NA,NA,6,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,No Aplica,No Aplica,No Aplica,2355,995129,139794,957399,Metropolitanos,Yucatan,Merida,31,50,39,0.809,MUY ALTO,10.1,3494.8,0.929,0.709,0.804
31050,PTAR SAN PEDRO CHOLUL,1,NA,NA,6,NA,0,12,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,No Aplica,Lodos activados,No Aplica,2355,995129,139794,957399,Metropolitanos,Yucatan,Merida,31,50,39,0.809,MUY ALTO,10.1,3494.8,0.929,0.709,0.804
31050,PTAR SAN JOSE TECOH SUR,1,NA,NA,6,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,No Aplica,No Aplica,No Aplica,2355,995129,139794,957399,Metropolitanos,Yucatan,Merida,31,50,39,0.809,MUY ALTO,10.1,3494.8,0.929,0.709,0.804
31050,PTAR LAS AMERICAS I,1,NA,NA,6,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,No Aplica,No Aplica,No Aplica,2355,995129,139794,957399,Metropolitanos,Yucatan,Merida,31,50,39,0.809,MUY ALTO,10.1,3494.8,0.929,0.709,0.804
31050,PENSIONES FOVISSTE,1,NA,NA,6,NA,0,12,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,No Aplica,Lodos activados,No Aplica,2355,995129,139794,957399,Metropolitanos,Yucatan,Merida,31,50,39,0.809,MUY ALTO,10.1,3494.8,0.929,0.709,0.804
31050,PTAR: DZOYOLA,1,NA,NA,6,NA,0,18,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,No Aplica,Fosa septica,No Aplica,2355,995129,139794,957399,Metropolitanos,Yucatan,Merida,31,50,39,0.809,MUY ALTO,10.1,3494.8,0.929,0.709,0.804
31050,PTAR LOS ALGARROBOS,1,NA,NA,6,NA,0,12,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,No Aplica,Lodos activados,No Aplica,2355,995129,139794,957399,Metropolitanos,Yucatan,Merida,31,50,39,0.809,MUY ALTO,10.1,3494.8,0.929,0.709,0.804
31050,PTAR LAS AMERICAS 2,1,NA,NA,6,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,No Aplica,No Aplica,No Aplica,2355,995129,139794,957399,Metropolitanos,Yucatan,Merida,31,50,39,0.809,MUY ALTO,10.1,3494.8,0.929,0.709,0.804
31050,PTAR PASEOS DE OPICHEN #1,1,NA,NA,6,NA,0,12,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,No Aplica,Lodos activados,No Aplica,2355,995129,139794,957399,Metropolitanos,Yucatan,Merida,31,50,39,0.809,MUY ALTO,10.1,3494.8,0.929,0.709,0.804
31050,PTAR VALPARAISO RESIDENCIAL,1,NA,NA,6,NA,0,12,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,No Aplica,Lodos activados,No Aplica,2355,995129,139794,957399,Metropolitanos,Yucatan,Merida,31,50,39,0.809,MUY ALTO,10.1,3494.8,0.929,0.709,0.804
31050,PTAR MIGUEL ALEMAN,1,NA,NA,6,NA,0,12,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,No Aplica,Lodos activados,No Aplica,2355,995129,139794,957399,Metropolitanos,Yucatan,Merida,31,50,39,0.809,MUY ALTO,10.1,3494.8,0.929,0.709,0.804
31050,PTAR GRACIANO RICALDE,1,NA,NA,6,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,No Aplica,No Aplica,No Aplica,2355,995129,139794,957399,Metropolitanos,Yucatan,Merida,31,50,39,0.809,MUY ALTO,10.1,3494.8,0.929,0.709,0.804
31050,PTAR FIDEL VELAZQUEZ,1,NA,NA,6,NA,0,12,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,No Aplica,Lodos activados,No Aplica,2355,995129,139794,957399,Metropolitanos,Yucatan,Merida,31,50,39,0.809,MUY ALTO,10.1,3494.8,0.929,0.709,0.804
31050,PTAR: SANTA ANA,1,NA,NA,6,NA,0,18,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,No Aplica,Fosa septica,No Aplica,2355,995129,139794,957399,Metropolitanos,Yucatan,Merida,31,50,39,0.809,MUY ALTO,10.1,3494.8,0.929,0.709,0.804
31050,PTAR: BICENTENARIO #1 (T.S.),1,NA,NA,6,NA,0,12,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,No Aplica,Lodos activados,No Aplica,2355,995129,139794,957399,Metropolitanos,Yucatan,Merida,31,50,39,0.809,MUY ALTO,10.1,3494.8,0.929,0.709,0.804
31050,PTAR: GRAN SANTA FE (CAUCEL),1,NA,NA,6,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Estatal,Si,No Aplica,No Aplica,No Aplica,2355,995129,139794,957399,Metropolitanos,Yucatan,Merida,31,50,39,0.809,MUY ALTO,10.1,3494.8,0.929,0.709,0.804
31101,PLANTA DE TRATAMIENTO ITZINCAB,2,NA,NA,4,NA,3,0,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Municipal,No,No se reutiliza,No Aplica,Falta de mantenimiento,2406,69147,6038,56409,Urbanos,Yucatan,Uman,31,101,503,0.715,ALTO,17.8,2172.9,0.864,0.578,0.732
32001,PLANTA TRATADORA DE AGUAS RESIDUALES APOZOL,1,1908,15740,4,7.4,3,12,22000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Municipal,Si,No se reutiliza,Lodos activados,No Aplica,2412,6260,1100,2608,Semiurbanos,Zacatecas,Apozol,32,1,1384,0.637,MEDIO,27,1483.9,0.785,0.488,0.675
32001,PLANTA TRATADORA DE AGUAS RESIDUALES SAN MIGUEL,2,NA,NA,0,NA,0,0,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Aplica,No,No Aplica,No Aplica,Costos de operacion,2412,6260,1100,2608,Semiurbanos,Zacatecas,Apozol,32,1,1384,0.637,MEDIO,27,1483.9,0.785,0.488,0.675
32003,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES ATOLINGA,2,NA,NA,0,NA,0,0,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Aplica,No,No Aplica,No Aplica,Costos de operacion,2414,2277,544,NA,Rurales,Zacatecas,Atolinga,32,3,1570,0.621,MEDIO,36.2,1417.1,0.707,0.507,0.668
